Loyalty Number,Total Flights Overall,Total Distance,Total Points Earned,Total Points Redeemed,Total Redemption Value,Inactive Months,Engagement Score,Customer Tenure,CLV,Salary,Loyalty Card,Education,Marital Status,Gender,Province,Cancelled,Avg Flights Per Month,Overall Redemption Ratio,Inactivity Percentage,Value Per Flight,Churn Risk,Value Segment,Engagement Segment,Customer Type,Recommended Action
105688,45,71537,71537.0,1004,181,7,0.8012729166666667,4,5507.06,,Aurora,College,Married,Female,British Columbia,0,0.9183673469387755,0.014034499147306327,0.09722222222222222,119.71869565217392,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
105700,0,0,0.0,0,0,24,-2.0,5,7944.97,,Nova,College,Single,Female,British Columbia,1,0.0,0.0,0.3333333333333333,7944.97,1,High Value,Low Engagement,At-Risk Premium,Provide personalized retention offers and priority outreach
105712,31,46412,46412.0,1168,210,13,-0.147425,3,8311.14,,Nova,College,Married,Female,Ontario,0,0.8378378378378378,0.025165363152565016,0.18055555555555555,259.723125,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
105789,38,68173,68173.0,687,124,9,0.46774791666666665,6,2943.05,,Nova,College,Single,Female,Saskatchewan,0,0.5205479452054794,0.010077155513832254,0.125,75.46282051282051,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
105835,35,41790,62685.0,0,0,5,1.4416363636363636,0,4756.13,41085.0,Star,Bachelor,Married,Male,Ontario,0,35.0,0.0,0.06944444444444445,132.1147222222222,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
105841,73,105928,158892.0,522,94,3,4.698690909090909,0,17420.57,55130.0,Star,Bachelor,Married,Male,British Columbia,0,73.0,0.0032852296828683454,0.041666666666666664,235.4131081081081,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
105921,49,70250,70250.0,1753,315,10,0.6265625,6,5041.45,77255.0,Star,Bachelor,Married,Female,Quebec,0,0.6712328767123288,0.02495338144652745,0.1388888888888889,100.829,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
105932,30,55256,55256.0,765,138,11,0.053683333333333326,2,3671.82,62977.0,Star,Bachelor,Married,Male,Newfoundland,0,1.2,0.01384439980454965,0.1527777777777778,118.44580645161291,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
105992,42,61310,61310.0,1647,296,10,0.4248541666666667,2,5905.97,75700.0,Nova,Bachelor,Married,Female,Ontario,0,1.68,0.026863042520917944,0.1388888888888889,137.34813953488373,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
106001,76,119565,119565.0,2698,485,15,0.5403072916666667,5,4914.04,39000.0,Star,High School or Below,Single,Female,Quebec,0,1.2459016393442623,0.0225649432112808,0.20833333333333334,63.8187012987013,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
106037,51,68781,68781.0,0,0,7,0.9090479166666667,5,11281.52,94980.0,Nova,Bachelor,Married,Male,British Columbia,0,0.8360655737704918,0.0,0.09722222222222222,216.9523076923077,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
106038,32,44279,44279.0,1377,248,10,0.1100770833333334,2,7380.09,47889.0,Star,Bachelor,Married,Female,British Columbia,0,1.28,0.031097560975609756,0.1388888888888889,223.63909090909092,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
106046,48,98729,148093.5,943,169,4,3.249618181818182,0,2658.22,16628.0,Star,Bachelor,Single,Male,Quebec,0,48.0,0.006367555851162603,0.05555555555555555,54.249387755102035,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
106048,3,2103,2103.0,0,0,23,-1.8410229166666667,0,11315.2,70755.0,Star,Doctor,Divorced,Male,British Columbia,0,3.0,0.0,0.3194444444444444,2828.8,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
106218,38,53572,53572.0,1209,218,8,0.459825,4,16473.17,111106.0,Nova,Master,Married,Male,Ontario,0,0.7755102040816326,0.022567338024751273,0.1111111111111111,422.38897435897434,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
106397,25,35660,35660.0,450,81,13,-0.339625,6,7902.68,,Aurora,College,Married,Male,British Columbia,0,0.3424657534246575,0.012618827290317153,0.18055555555555555,303.9492307692308,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
106444,14,19680,19680.0,1590,286,19,-1.1686666666666667,1,8447.8,,Aurora,College,Divorced,Male,British Columbia,0,1.0769230769230769,0.08078857781616788,0.2638888888888889,563.1866666666666,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
106477,23,29743,29743.0,0,0,13,-0.4182729166666667,4,2487.26,52935.0,Star,Bachelor,Divorced,Male,British Columbia,0,0.46938775510204084,0.0,0.18055555555555555,103.63583333333334,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
106509,10,13811,13811.0,0,0,45,-1.7276739583333331,1,16727.77,54529.0,Nova,Bachelor,Married,Male,Ontario,1,0.7692307692307693,0.0,0.625,1520.7063636363637,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
106589,0,0,0.0,0,0,24,-2.0,5,11638.9,71630.0,Star,High School or Below,Married,Male,British Columbia,1,0.0,0.0,0.3333333333333333,11638.9,1,High Value,Low Engagement,At-Risk Premium,Provide personalized retention offers and priority outreach
106592,47,76347,76347.0,1003,181,9,0.7063354166666667,2,11727.78,298661.0,Nova,Doctor,Married,Male,Alberta,0,1.88,0.0131372138104469,0.125,244.32875,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
106616,6,9406,9406.0,0,0,21,-1.5662125,0,2560.69,53879.0,Star,Bachelor,Married,Male,Quebec,0,6.0,0.0,0.2916666666666667,365.8128571428571,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
106623,4,2092,2092.0,0,0,22,-1.736925,0,10827.87,77314.0,Nova,Bachelor,Married,Male,British Columbia,0,4.0,0.0,0.3055555555555556,2165.574,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
106637,32,48721,48721.0,1770,319,10,0.13783958333333335,4,7455.36,86121.0,Star,Bachelor,Married,Male,Quebec,0,0.6530612244897959,0.03632855794097122,0.1388888888888889,225.92,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
106689,23,34355,34355.0,1690,304,15,-0.5561145833333333,1,2795.41,61554.0,Nova,Bachelor,Married,Female,Ontario,0,1.7692307692307692,0.049190825474444054,0.20833333333333334,116.47541666666666,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
106754,31,33368,33368.0,1167,210,12,-0.14561666666666667,6,31864.86,49158.0,Star,Bachelor,Married,Female,Ontario,0,0.4246575342465753,0.034972579340106086,0.16666666666666666,995.776875,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
106757,35,53926,53926.0,0,0,12,0.06620416666666669,3,21423.64,,Aurora,College,Married,Male,Alberta,0,0.9459459459459459,0.0,0.16666666666666666,595.1011111111111,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
106776,43,68400,68400.0,1109,200,11,0.40666666666666673,6,19357.8,50611.0,Star,Bachelor,Married,Male,Nova Scotia,0,0.589041095890411,0.016213213257116124,0.1527777777777778,439.95,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
106838,39,71555,71555.0,0,0,8,0.5930520833333334,2,7524.74,58674.0,Aurora,Bachelor,Married,Male,British Columbia,0,1.56,0.0,0.1111111111111111,188.11849999999998,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
106839,45,64569,64569.0,662,119,8,0.6743895833333333,4,6511.47,63081.0,Nova,Bachelor,Married,Male,Ontario,0,0.9183673469387755,0.01025243921325693,0.1111111111111111,141.55369565217393,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
106936,45,71149,71149.0,948,171,9,0.63218125,6,57520.5,67299.0,Nova,Bachelor,Married,Female,Ontario,0,0.6164383561643836,0.013323963457484189,0.125,1250.445652173913,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
106946,50,78216,78216.0,2449,441,5,1.11385,2,7796.0,55446.0,Star,Bachelor,Married,Male,British Columbia,0,2.0,0.031310328956620684,0.06944444444444445,152.86274509803923,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
106964,4,5889,5889.0,512,92,22,-1.71319375,0,5568.95,,Star,College,Single,Female,New Brunswick,0,4.0,0.0869269949066214,0.3055555555555556,1113.79,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
106978,46,70762,70762.0,386,69,6,0.9005958333333334,6,3455.23,81959.0,Nova,Bachelor,Divorced,Female,Quebec,0,0.6301369863013698,0.0054548280881251505,0.08333333333333333,73.51553191489361,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
106979,38,66576,66576.0,1530,276,9,0.45776666666666666,6,14083.97,86727.0,Star,Bachelor,Single,Male,Quebec,0,0.5205479452054794,0.02298090932303949,0.125,361.1274358974359,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
107037,31,37882,37882.0,669,120,12,-0.11740416666666664,1,17732.46,62780.0,Aurora,Bachelor,Married,Female,British Columbia,0,2.3846153846153846,0.017659636248449174,0.16666666666666666,554.139375,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
107067,35,46235,46235.0,1531,275,8,0.35146875,2,5137.35,100598.0,Star,Bachelor,Married,Female,Quebec,0,1.4,0.033112726014361105,0.1111111111111111,142.70416666666668,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
107119,47,73636,73636.0,995,179,6,0.9393916666666667,5,17684.65,92398.0,Nova,Bachelor,Single,Female,Ontario,0,0.7704918032786885,0.01351222890666377,0.08333333333333333,368.4302083333334,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
107141,33,44019,44019.0,1950,350,12,-0.037381249999999956,5,7292.91,,Star,College,Married,Male,Manitoba,0,0.5409836065573771,0.044298046342571555,0.16666666666666666,214.49735294117647,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
107203,47,65065,65065.0,1110,200,10,0.5524895833333333,2,3044.79,94014.0,Star,Master,Divorced,Female,British Columbia,0,1.88,0.01705960102050226,0.1388888888888889,63.433125,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
107212,39,58002,58002.0,2586,465,9,0.4250125,5,6842.58,240146.0,Star,Doctor,Married,Female,British Columbia,0,0.639344262295082,0.04458390083271555,0.125,171.0645,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
107296,21,30104,30104.0,625,113,13,-0.4576833333333334,1,21892.94,74457.0,Aurora,Bachelor,Married,Male,Quebec,0,1.6153846153846154,0.02076067098488623,0.18055555555555555,995.1336363636364,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
107385,22,27287,27287.0,1331,239,16,-0.7044562499999999,1,7155.47,87890.0,Star,Bachelor,Divorced,Female,British Columbia,0,1.6923076923076923,0.048776018762826154,0.2222222222222222,311.10739130434786,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
107420,18,24132,24132.0,680,122,17,-0.8908416666666666,1,15771.39,64290.0,Aurora,High School or Below,Married,Male,Ontario,1,1.3846153846153846,0.02817718476774541,0.2361111111111111,830.0731578947368,0,High Value,Low Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
107461,18,21476,21476.0,551,99,15,-0.7407750000000001,3,2519.92,,Star,College,Married,Male,British Columbia,0,0.4864864864864865,0.025655352237277086,0.20833333333333334,132.62736842105264,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
107466,24,36441,36441.0,491,88,12,-0.27224374999999995,1,4285.58,66901.0,Nova,Bachelor,Married,Female,New Brunswick,0,1.8461538461538463,0.013473464683606827,0.16666666666666666,171.4232,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
107487,18,33663,33663.0,379,68,15,-0.66460625,1,7805.31,105487.0,Nova,Master,Divorced,Male,Quebec,0,1.3846153846153846,0.011258317490494297,0.20833333333333334,410.80578947368423,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
107519,61,95293,142939.5,501,90,4,3.778054545454545,0,5470.06,71792.0,Aurora,Bachelor,Married,Female,Quebec,1,61.0,0.003504954858839867,0.05555555555555555,88.2267741935484,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
107571,31,38467,38467.0,1175,211,13,-0.19708125,1,7486.09,,Aurora,College,Single,Male,British Columbia,0,2.3846153846153846,0.030544868462098366,0.18055555555555555,233.9403125,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
107649,45,74576,74576.0,1296,233,7,0.8202666666666666,6,5879.18,94733.0,Aurora,Bachelor,Married,Male,Alberta,0,0.6164383561643836,0.01737801198761012,0.09722222222222222,127.80826086956522,0,Medium Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
107719,30,36129,36129.0,1573,282,10,0.017472916666666654,6,2345.08,,Star,College,Single,Male,British Columbia,0,0.410958904109589,0.043537226681428176,0.1388888888888889,75.64774193548386,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
107730,37,64714,64714.0,1132,204,11,0.2586291666666667,1,26511.6,52961.0,Aurora,Bachelor,Single,Female,Newfoundland,0,2.8461538461538463,0.017492080661361355,0.1527777777777778,697.6736842105263,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
107835,5,7565,7565.0,424,76,22,-1.6818854166666668,0,3495.89,50363.0,Star,Doctor,Single,Female,Ontario,0,5.0,0.05604017975151996,0.3055555555555556,582.6483333333333,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
107902,32,53948,53948.0,528,95,13,-0.07949166666666667,3,4369.5,103122.0,Nova,Bachelor,Single,Female,British Columbia,0,0.8648648648648649,0.009787021075460157,0.18055555555555555,132.4090909090909,0,Low Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
107993,32,45033,45033.0,0,0,10,0.11478958333333335,2,23740.12,52414.0,Aurora,Bachelor,Married,Female,Ontario,0,1.28,0.0,0.1388888888888889,719.3975757575757,0,High Value,Moderate Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
108264,68,103366,103366.0,2676,483,2,1.8960375,5,2515.41,60970.0,Star,Bachelor,Married,Female,Saskatchewan,0,1.1147540983606556,0.025888339605483375,0.027777777777777776,36.455217391304345,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
108346,10,17116,17116.0,0,0,19,-1.268025,1,4854.75,53738.0,Nova,Bachelor,Single,Female,Alberta,1,0.7692307692307693,0.0,0.2638888888888889,441.34090909090907,0,Medium Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
108367,14,19611,19611.0,0,0,18,-1.0857645833333334,1,3528.04,54794.0,Star,Bachelor,Married,Female,Ontario,1,1.0769230769230769,0.0,0.25,235.20266666666666,0,Low Value,Low Engagement,Stable,Maintain engagement through periodic offers and reminders
108381,40,50725,50725.0,1618,292,9,0.4003645833333333,4,3289.13,47966.0,Nova,Bachelor,Married,Female,Manitoba,0,0.8163265306122449,0.0318968576272523,0.125,80.22268292682926,0,Low Value,High Engagement,Stable,Maintain engagement through periodic offers and reminders
108430,47,87628,87628.0,342,62,5,1.110175,5,30081.37,49927.0,Aurora,Bachelor,Married,Male,Saskatchewan,0,0.7704918032786885,0.0039028175603966725,0.06944444444444445,626.6952083333333,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
108440,35,42687,42687.0,864,156,10,0.16262708333333337,5,7842.87,100884.0,Star,Bachelor,Married,Male,Ontario,0,0.5737704918032787,0.020239880059970013,0.1388888888888889,217.8575,0,Medium Value,Moderate Engagement,Stable,Maintain engagement through periodic offers and reminders
108462,37,62792,62792.0,1945,350,9,0.4132833333333334,2,8186.1,64014.0,Star,Bachelor,Married,Female,Quebec,0,1.48,0.030974790183619195,0.125,215.42368421052632,0,High Value,High Engagement,Loyal High Value,Offer exclusive upgrades and premium loyalty benefits
